label,z0,z1,z2,z3,z4,z5,z6,z7,z_embed0,z_embed1
3.0,0.5264805555343628,0.10294432938098907,0.35052692890167236,-0.17216134071350098,-0.3123970031738281,0.7932921051979065,-0.1622198224067688,-0.13237857818603516,52.95613098144531,4.504513740539551
5.0,-1.5457470417022705,0.15316574275493622,0.6064087152481079,0.02035588026046753,2.2060625553131104,-1.0298130512237549,0.7491637468338013,-0.18829643726348877,-12.978294372558594,-5.138731956481934
3.0,0.5976581573486328,0.0965847447514534,0.027024060487747192,-0.21189767122268677,-0.42169511318206787,1.055521845817566,-0.1716269552707672,-0.03190326690673828,49.037132263183594,3.4232337474823
3.0,1.7416560649871826,0.0934486985206604,-0.4265180826187134,-0.2327250838279724,-1.642823576927185,1.0948901176452637,-0.46396371722221375,-0.3358039855957031,44.07097625732422,38.0909423828125
3.0,0.5837615728378296,0.0946284607052803,-0.13520008325576782,-0.24791139364242554,-0.5229753255844116,0.9285833835601807,-0.1588205099105835,0.012735724449157715,48.0290641784668,9.375555992126465
5.0,0.6823471784591675,0.15661974251270294,-0.5934052467346191,0.1316279172897339,0.562985897064209,0.0071731507778167725,0.3280662000179291,-0.8637402057647705,-35.14381408691406,7.4163665771484375
3.0,-0.24075692892074585,0.07814911007881165,0.4224110245704651,-0.39405202865600586,-0.27056992053985596,0.6412698030471802,-0.1331888735294342,0.46648550033569336,32.32258224487305,-4.4648356437683105
3.0,-0.12047433853149414,0.05281750485301018,-0.19586747884750366,-0.6791388988494873,-1.3603700399398804,0.0504542738199234,-0.27337926626205444,0.82491534948349,46.979209899902344,17.049848556518555
3.0,0.33903539180755615,0.08577816188335419,-0.20704710483551025,-0.32241541147232056,-0.4905407428741455,0.9679399132728577,-0.1388438642024994,0.22767388820648193,45.8892707824707,6.158418655395508
5.0,0.30209386348724365,0.12053307145833969,-0.21730297803878784,-0.01976853609085083,0.6251428127288818,1.2776485681533813,0.142706960439682,-0.23785173892974854,29.107637405395508,4.114728927612305
3.0,-0.42632317543029785,0.07766610383987427,0.3001582622528076,-0.41012322902679443,-0.10817515850067139,0.6157900094985962,-0.061630070209503174,0.5476287603378296,30.01556968688965,-6.149303913116455
3.0,0.9450558423995972,0.09572763741016388,-0.09834951162338257,-0.21255815029144287,-0.7676055431365967,1.1121960878372192,-0.2605600953102112,-0.1257326602935791,42.76036071777344,29.399473190307617
5.0,0.10070633888244629,0.11605170369148254,0.8118555545806885,-0.13160860538482666,0.06261682510375977,-0.012743353843688965,-0.032071709632873535,-0.23036909103393555,9.187029838562012,-24.50778579711914
5.0,-1.1292564868927002,0.13868840038776398,0.4332963228225708,-0.08759021759033203,1.434528112411499,-0.9610483646392822,0.545372486114502,-0.11067497730255127,-7.513708591461182,-7.641757011413574
3.0,0.37339913845062256,0.06163382902741432,-0.08814501762390137,-0.5361806154251099,-1.3229198455810547,0.6561781167984009,-0.3578450679779053,0.5355552434921265,51.085479736328125,17.931455612182617
3.0,-0.5444356203079224,0.08145055174827576,0.4879358112812042,-0.38806694746017456,0.03437697887420654,0.4613785743713379,-0.03242871165275574,0.5142199993133545,26.627389907836914,-7.569794654846191
5.0,-1.3751680850982666,0.15341055393218994,0.661734938621521,0.07570898532867432,2.286191463470459,-0.5378423929214478,0.7032774686813354,-0.2448195219039917,-14.152131080627441,-6.4608893394470215
5.0,-1.0461277961730957,0.1448499858379364,0.6198386549949646,-0.020373046398162842,1.5536043643951416,-0.8816325664520264,0.5380939245223999,-0.24104368686676025,-8.69422721862793,-10.758975982666016
3.0,-0.41751402616500854,0.05777166038751602,0.3014821410179138,-0.6114497184753418,-0.8782783150672913,0.1510363519191742,-0.22572940587997437,0.8126622438430786,34.07630920410156,4.538097858428955
3.0,-0.564844012260437,0.0597158819437027,-0.15665173530578613,-0.6198073625564575,-0.6657424569129944,0.17347092926502228,-0.09121516346931458,0.8793773651123047,33.83208084106445,5.243876934051514
5.0,0.5410616397857666,0.10173024237155914,0.3723353147506714,-0.2258020043373108,-0.5963644981384277,0.3201538920402527,-0.19144952297210693,-0.1324676275253296,37.50421142578125,19.738393783569336
5.0,-1.304574728012085,0.14643895626068115,0.515098512172699,-0.02826327085494995,1.8052442073822021,-0.986088752746582,0.6422240734100342,-0.16725313663482666,-10.664225578308105,-6.515650749206543
3.0,1.0689566135406494,0.08850473165512085,0.0738660991191864,-0.2344074845314026,-0.9597352147102356,1.3625061511993408,-0.3737994134426117,-0.07803654670715332,42.26028823852539,31.38661766052246
3.0,-0.581293523311615,0.06807327270507812,-0.20499199628829956,-0.560012936592102,-0.44468235969543457,0.1382434368133545,-0.01654231548309326,0.7720066905021667,33.353721618652344,5.193884372711182
3.0,-0.6934311389923096,0.06548020243644714,0.28371745347976685,-0.5406175851821899,-0.30860233306884766,0.321951687335968,-0.07759040594100952,0.8045713305473328,27.867454528808594,-3.666666269302368
3.0,-0.08746802806854248,0.0826563909649849,0.4704960286617279,-0.3573569655418396,-0.3285921812057495,0.5962965488433838,-0.1545049548149109,0.3456162214279175,36.145904541015625,-2.2533318996429443
5.0,-0.5167447328567505,0.1250634789466858,0.5812827348709106,-0.133098304271698,0.6732175350189209,-0.520110011100769,0.24599406123161316,-0.1342693567276001,0.6447843909263611,-19.347341537475586
3.0,2.084695339202881,0.13891291618347168,-0.7949210405349731,0.10404670238494873,-0.8355450630187988,0.9879840612411499,-0.1683947741985321,-1.0560929775238037,38.618812561035156,41.12803649902344
3.0,-0.3325813412666321,0.08367610722780228,0.47482749819755554,-0.365808367729187,-0.11503279209136963,0.4731918275356293,-0.07700031995773315,0.41216254234313965,28.995174407958984,-6.57015323638916
5.0,-0.7012601494789124,0.10460367053747177,-0.08285164833068848,-0.3092755675315857,0.43251776695251465,-0.2899933457374573,0.26265189051628113,0.28199243545532227,-1.1655594110488892,5.934399604797363
5.0,-0.6851370334625244,0.1309126764535904,0.6053175926208496,-0.09988409280776978,0.9428770542144775,-0.6322276592254639,0.33371761441230774,-0.16306328773498535,-3.8141794204711914,-13.140464782714844
3.0,0.03327757120132446,0.08047822117805481,0.851240336894989,-0.36253517866134644,-0.5583522319793701,0.49796193838119507,-0.2720545530319214,0.2969222068786621,40.41289520263672,-4.901124477386475
5.0,0.3684999942779541,0.10886849462985992,0.19568651914596558,-0.26413822174072266,-0.6613067388534546,-0.5373957753181458,-0.0790916383266449,-0.17478704452514648,18.70372200012207,26.8021183013916
3.0,0.9999014139175415,0.10921213775873184,-0.26551491022109985,-0.18140655755996704,-0.8190075159072876,0.4047732949256897,-0.1666753590106964,-0.3322044610977173,33.71700668334961,32.21482849121094
3.0,0.5460002422332764,0.1033870056271553,0.31114721298217773,-0.21157342195510864,-0.5357990264892578,0.36306291818618774,-0.1693783700466156,-0.15065228939056396,37.19313049316406,19.79453468322754
3.0,-0.414720356464386,0.0856599435210228,0.43854430317878723,-0.3544301986694336,0.016586899757385254,0.4646744430065155,-0.031684041023254395,0.415752649307251,27.142635345458984,-8.069135665893555
5.0,-0.6041015386581421,0.138641819357872,0.8685983419418335,-0.016905546188354492,1.103541374206543,-0.5569722652435303,0.32615652680397034,-0.3219183683395386,-6.26585054397583,-15.057089805603027
5.0,0.38328123092651367,0.09939566999673843,0.162560373544693,-0.2630422115325928,-0.5254707336425781,0.2661380171775818,-0.12854138016700745,-0.027333855628967285,32.01823425292969,20.69416618347168
5.0,-0.5995990037918091,0.13217586278915405,0.6865407228469849,-0.06928730010986328,0.9672513008117676,-0.4774634838104248,0.30814328789711,-0.21431481838226318,-0.7658095955848694,-18.624418258666992
5.0,0.36957359313964844,0.12762320041656494,0.8416600227355957,0.03145766258239746,0.4363436698913574,0.6633391976356506,-0.01361432671546936,-0.4724869728088379,38.20280838012695,-13.678704261779785
3.0,-0.4409205913543701,0.06735257804393768,0.05738866329193115,-0.5014176368713379,-0.354092001914978,0.6417250633239746,-0.09420379996299744,0.7200987339019775,29.073984146118164,-2.578680992126465
3.0,-0.20306402444839478,0.07444851845502853,0.5102649927139282,-0.42655789852142334,-0.4512319564819336,0.5531873106956482,-0.18894830346107483,0.49519312381744385,32.45574188232422,-3.7054128646850586
5.0,0.6822910308837891,0.08020968735218048,0.21179619431495667,-0.4347379207611084,-1.4878875017166138,-0.03349412977695465,-0.3782152533531189,0.12756943702697754,26.66714859008789,33.26231384277344
5.0,-0.8398480415344238,0.150373175740242,1.1318998336791992,0.08042538166046143,1.634350061416626,-0.5952191948890686,0.4409899413585663,-0.43079209327697754,-8.748148918151855,-13.614944458007812
3.0,-0.3218551278114319,0.09438683837652206,0.4534360468387604,-0.26821368932724,0.23144066333770752,0.6185713410377502,0.007386386394500732,0.26390719413757324,25.855283737182617,-14.157414436340332
3.0,0.7858637571334839,0.0860803946852684,0.01830098032951355,-0.3183996081352234,-1.0317822694778442,0.7748429775238037,-0.3128463625907898,0.04541134834289551,49.91848373413086,23.411697387695312
5.0,0.4207271337509155,0.1039452776312828,1.0405045747756958,-0.2663607597351074,-0.8807212710380554,-0.6069247722625732,-0.27189648151397705,-0.2046741247177124,22.550243377685547,31.64678955078125
5.0,1.1373753547668457,0.09811282157897949,-0.07311469316482544,-0.26198410987854004,-1.281308650970459,0.348673015832901,-0.32426753640174866,-0.24336457252502441,31.27701187133789,33.29082107543945
3.0,-0.4359358549118042,0.08748437464237213,0.5682533383369446,-0.32751035690307617,0.12008428573608398,0.531982421875,-0.031126081943511963,0.3867532014846802,25.91537094116211,-14.95626163482666
3.0,-0.43575507402420044,0.0950513407588005,0.6686209440231323,-0.26835203170776367,0.29183411598205566,0.47416549921035767,0.007677257061004639,0.2702949047088623,25.950302124023438,-15.5506591796875
5.0,-0.2304897904396057,0.12040302902460098,0.23241087794303894,-0.19166147708892822,0.2075866460800171,-0.6248663067817688,0.17936691641807556,-0.13646817207336426,2.4145586490631104,-22.136869430541992
3.0,0.6079071760177612,0.08662942796945572,0.21684199571609497,-0.2842583656311035,-0.7151267528533936,1.018773078918457,-0.2814469337463379,0.08510363101959229,54.498939514160156,11.787124633789062
5.0,0.1669689416885376,0.11101973056793213,0.03846004605293274,-0.21427291631698608,-0.1665283441543579,-0.0712113231420517,0.0354023277759552,-0.1112985610961914,18.406517028808594,19.199186325073242
5.0,-0.7554097175598145,0.1517491489648819,0.6979274153709412,0.039295196533203125,1.4192626476287842,-0.9280107021331787,0.4884397089481354,-0.4451766014099121,-8.328328132629395,-12.4555025100708
3.0,-0.4868616759777069,0.07550688087940216,0.43236732482910156,-0.4474846124649048,-0.2385634183883667,0.34786921739578247,-0.08816370368003845,0.580409049987793,29.255212783813477,-4.7799506187438965
3.0,0.5533599853515625,0.0873204916715622,-0.3461386561393738,-0.28566205501556396,-0.5241991281509399,1.2518502473831177,-0.1616576611995697,0.1519160270690918,39.89160919189453,26.409217834472656
3.0,-0.5951050519943237,0.07487591356039047,0.12015295028686523,-0.4640440344810486,-0.11312735080718994,0.41231104731559753,-0.007549256086349487,0.6569294333457947,27.229764938354492,-4.138283729553223
5.0,0.5968379974365234,0.12659621238708496,-0.06825035810470581,-0.020131707191467285,0.16692030429840088,0.6371496319770813,0.05867418646812439,-0.4509272575378418,30.5073184967041,10.156407356262207
3.0,0.8200405836105347,0.0684821754693985,0.11420741677284241,-0.4262547492980957,-1.4010862112045288,1.0401487350463867,-0.4640703797340393,0.27626073360443115,52.97230911254883,21.7048397064209
5.0,-0.1306161880493164,0.1209481731057167,0.29624056816101074,-0.12733560800552368,0.40681934356689453,-0.05389536917209625,0.1576395332813263,-0.17213833332061768,10.247148513793945,-18.329702377319336
5.0,-0.6347330808639526,0.13302728533744812,0.891778826713562,-0.0581592321395874,0.9983444213867188,-0.5310945510864258,0.29010751843452454,-0.23461401462554932,-6.1550822257995605,-15.212250709533691
3.0,-0.3639383316040039,0.0759471133351326,0.5371208190917969,-0.44020962715148926,-0.3716878890991211,0.30739879608154297,-0.14003059267997742,0.5215296745300293,32.242401123046875,-2.9287500381469727
5.0,-0.5484898090362549,0.13878269493579865,0.6625648140907288,-0.017428219318389893,1.0906403064727783,-0.4782549738883972,0.3462541997432709,-0.32188165187835693,-5.8083600997924805,-14.792348861694336
5.0,-1.0819997787475586,0.15885263681411743,0.7436490058898926,0.09068751335144043,1.9363377094268799,-0.9323296546936035,0.6323778629302979,-0.4371604919433594,-10.871026992797852,-10.206883430480957
5.0,-0.048354923725128174,0.12435197085142136,-1.1553966999053955,-0.16190779209136963,0.46530771255493164,0.045366495847702026,0.3987402617931366,-0.10937356948852539,5.921298503875732,18.875064849853516
3.0,-0.6480138301849365,0.08793675154447556,0.701775848865509,-0.367547869682312,0.10652279853820801,0.052498817443847656,0.0018652379512786865,0.4302487373352051,22.363624572753906,-17.257347106933594
3.0,-0.2622750997543335,0.09429895877838135,0.3862476348876953,-0.2831314206123352,0.10603368282318115,0.493091344833374,-0.0034149885177612305,0.24841690063476562,28.10892105102539,-10.489847183227539
5.0,-0.6070666313171387,0.15817657113075256,0.6276900172233582,0.10402989387512207,1.515970230102539,-0.7761147022247314,0.5074591636657715,-0.5759036540985107,-8.141412734985352,-13.07249641418457
3.0,0.44584059715270996,0.09916781634092331,1.2479286193847656,-0.20648711919784546,-0.5813420414924622,0.2955617606639862,-0.3260742425918579,-0.14686822891235352,41.91845703125,-6.181726932525635
3.0,0.19394445419311523,0.08296819031238556,-0.5816116333007812,-0.3711252212524414,-0.44353461265563965,0.9167183637619019,-0.05625861883163452,0.3506505489349365,42.650169372558594,7.364664077758789
5.0,-1.1864144802093506,0.13943782448768616,0.49639806151390076,-0.06342250108718872,1.5968937873840332,-0.7919689416885376,0.562199592590332,-0.10395026206970215,-8.138692855834961,-7.486615180969238
5.0,-0.35951071977615356,0.11726304143667221,0.2317122220993042,-0.22290301322937012,0.2346329689025879,-0.6651134490966797,0.1936921775341034,-0.04926025867462158,1.6917918920516968,-21.64229393005371
3.0,0.0027080774307250977,0.07923580706119537,0.14839506149291992,-0.40880829095840454,-0.5633395910263062,0.4905250072479248,-0.15726125240325928,0.39059901237487793,38.01264953613281,3.1925394535064697
5.0,-0.00830918550491333,0.1121094599366188,-0.38298511505126953,-0.24492061138153076,-0.0361706018447876,-0.2239672988653183,0.1613987386226654,-0.03024303913116455,14.278943061828613,14.629720687866211
3.0,1.1126842498779297,0.08247791230678558,-0.025772392749786377,-0.3301998972892761,-1.394112467765808,0.9029406309127808,-0.4276708960533142,-0.009141087532043457,46.60329818725586,37.50938415527344
3.0,0.348335862159729,0.08610306680202484,0.4812757074832916,-0.32718056440353394,-0.7107407450675964,0.5313349962234497,-0.26315999031066895,0.1460505723953247,40.55658721923828,18.208724975585938
3.0,0.22004306316375732,0.07785718142986298,0.8594596982002258,-0.41076409816741943,-0.9822567701339722,0.1680433750152588,-0.35772550106048584,0.26193034648895264,42.8001594543457,21.263227462768555
5.0,-0.10253119468688965,0.1183941438794136,0.5010509490966797,-0.14103806018829346,0.28759241104125977,-0.09927304089069366,0.0953163206577301,-0.16624951362609863,7.855504989624023,-19.2652530670166
3.0,1.0972785949707031,0.08690489083528519,-1.200671672821045,-0.27781420946121216,-0.8606078624725342,1.6996965408325195,-0.17691132426261902,0.061498165130615234,33.03571701049805,46.46000671386719
5.0,0.5572025775909424,0.12223131209611893,-0.31413525342941284,-0.05810123682022095,0.14115595817565918,0.7365553975105286,0.0806683599948883,-0.35117602348327637,28.081928253173828,10.145136833190918
5.0,0.2632652521133423,0.08886773884296417,0.6691529750823975,-0.3639829158782959,-0.8971116542816162,-0.1590263396501541,-0.2653420567512512,0.10423409938812256,37.53716278076172,16.757511138916016
3.0,-0.8340997099876404,0.08197483420372009,-0.10718947649002075,-0.4369213581085205,0.2512089014053345,0.2796792685985565,0.15143176913261414,0.657990038394928,5.778627872467041,2.328355073928833
5.0,-0.17770421504974365,0.10820811241865158,-0.22886496782302856,-0.31916946172714233,-0.21773314476013184,-0.7216711044311523,0.14503976702690125,0.05717825889587402,10.957205772399902,26.149194717407227
5.0,-1.1367995738983154,0.1437811404466629,0.6955176591873169,-0.03583419322967529,1.5699560642242432,-0.9754034280776978,0.5425409078598022,-0.204198956489563,-8.744664192199707,-10.613849639892578
5.0,0.3147963285446167,0.11399915814399719,0.3149997889995575,-0.09386342763900757,0.18042480945587158,0.7630399465560913,-0.010552525520324707,-0.21178710460662842,36.81684112548828,-11.478153228759766
5.0,0.5962470769882202,0.10625031590461731,-0.1247146725654602,-0.31325095891952515,-1.0495538711547852,-0.7141594290733337,-0.11930924654006958,-0.1897197961807251,24.452518463134766,29.23387908935547
5.0,-1.1869213581085205,0.14295607805252075,0.8049728870391846,0.008229494094848633,1.8389866352081299,-0.4954769015312195,0.5458352565765381,-0.17564785480499268,-12.29301929473877,-8.635993003845215
5.0,-0.8181546926498413,0.13288715481758118,0.6725444793701172,-0.06309717893600464,1.2367911338806152,-0.41877520084381104,0.3830200135707855,-0.14696753025054932,-3.0444555282592773,-15.625753402709961
3.0,0.02428489923477173,0.09672730416059494,-0.6059963703155518,-0.2939496636390686,-0.04577231407165527,0.6381703019142151,0.09485384821891785,0.212776780128479,21.12312126159668,10.888339042663574
5.0,-0.9120920896530151,0.1231422871351242,0.019404113292694092,-0.14377540349960327,1.233964204788208,-0.09887929260730743,0.45334455370903015,0.08945739269256592,-0.37408021092414856,-6.9421610832214355
5.0,0.14124786853790283,0.09236408770084381,0.7818015813827515,-0.3176395893096924,-0.5997089743614197,0.0030057579278945923,-0.2166893482208252,0.08994591236114502,33.18866729736328,1.2450264692306519
3.0,0.5580109357833862,0.1031934916973114,0.4685509204864502,-0.1604933738708496,-0.32129478454589844,0.8263111114501953,-0.18831533193588257,-0.15702855587005615,53.61708450317383,5.214535236358643
3.0,-0.6655557751655579,0.07283817231655121,0.039965689182281494,-0.49320510029792786,-0.13584935665130615,0.3324318826198578,0.009430140256881714,0.7153348326683044,27.418882369995117,-3.8150076866149902
5.0,0.6323907375335693,0.10811254382133484,0.21366462111473083,-0.2618366479873657,-0.9375719428062439,-0.5154930353164673,-0.16652017831802368,-0.25567877292633057,25.100257873535156,30.05251693725586
3.0,-0.33649009466171265,0.06537924706935883,0.4151151180267334,-0.5004152059555054,-0.5303725004196167,0.6062873005867004,-0.1999223530292511,0.6776148676872253,30.814672470092773,-3.234621286392212
3.0,-0.7980648279190063,0.09108888357877731,0.812456488609314,-0.32154160737991333,0.43898797035217285,0.24613434076309204,0.057501643896102905,0.43121039867401123,23.845129013061523,-18.569583892822266
3.0,0.0601043701171875,0.11141040921211243,-0.29879051446914673,-0.10843998193740845,0.5871503353118896,1.1963242292404175,0.15829357504844666,-0.021693825721740723,26.2447509765625,2.0761966705322266
5.0,-1.0002386569976807,0.135771244764328,0.27832740545272827,-0.0859115719795227,1.3823261260986328,-0.6500994563102722,0.5180492401123047,-0.09288132190704346,-5.950041770935059,-7.597451686859131
3.0,-0.668580174446106,0.08873918652534485,0.5137234330177307,-0.33772778511047363,0.32250726222991943,0.39924171566963196,0.05378487706184387,0.45107531547546387,24.637269973754883,-17.642370223999023
5.0,1.0587291717529297,0.15440069139003754,-1.253099799156189,-0.05252903699874878,-0.6122040152549744,-1.4625343084335327,0.2684718668460846,-0.9305858612060547,-46.18688201904297,21.7650089263916
3.0,-0.3384484052658081,0.09479733556509018,0.053949952125549316,-0.3182995915412903,0.08746647834777832,0.27484774589538574,0.0720507800579071,0.29408907890319824,28.649133682250977,-8.479994773864746
5.0,-0.7283499836921692,0.163659006357193,0.841813325881958,0.11893200874328613,1.5931377410888672,-1.1575127840042114,0.5402064323425293,-0.6392385959625244,-9.471662521362305,-9.858474731445312
5.0,0.38138723373413086,0.09271369129419327,0.43634033203125,-0.357985258102417,-0.9927366375923157,-0.31573230028152466,-0.23790933191776276,0.02864992618560791,21.093036651611328,29.834033966064453
5.0,0.1549234390258789,0.09016072005033493,0.5948923826217651,-0.408000648021698,-1.005049467086792,-0.6623312830924988,-0.22382664680480957,0.11952579021453857,19.595130920410156,31.32352066040039
5.0,-0.16373974084854126,0.12286228686571121,0.12354126572608948,-0.13523083925247192,0.419979453086853,-0.19649426639080048,0.20658543705940247,-0.17435920238494873,10.067803382873535,-18.434261322021484
3.0,-0.5812379121780396,0.08674145489931107,0.25674575567245483,-0.40033984184265137,-0.005037665367126465,0.027105286717414856,0.045045286417007446,0.465384840965271,26.150978088378906,-5.930926322937012
5.0,-0.7874721884727478,0.10712382942438126,1.287357211112976,-0.17253822088241577,0.8461432456970215,0.23112262785434723,0.09647533297538757,0.1585829257965088,20.906274795532227,-28.705690383911133
3.0,-0.2142326831817627,0.08791089802980423,0.49025845527648926,-0.3515792489051819,-0.2386629581451416,0.24095460772514343,-0.08931705355644226,0.30614912509918213,33.46455764770508,-3.368126392364502
3.0,-0.049167513847351074,0.08710303157567978,0.06370508670806885,-0.375493586063385,-0.42413365840911865,0.246146559715271,-0.07503369450569153,0.30117595195770264,37.046607971191406,8.751251220703125
5.0,-0.054370343685150146,0.12423060834407806,0.22120127081871033,-0.07097119092941284,0.5874221324920654,0.2866019308567047,0.18037936091423035,-0.22981834411621094,19.055051803588867,-11.145529747009277
5.0,-0.8676429986953735,0.12130764126777649,-0.22067248821258545,-0.16533797979354858,1.161512851715088,-0.05693264305591583,0.46660611033439636,0.1233365535736084,2.0121397972106934,-6.177358627319336
3.0,-0.7806775569915771,0.07166849076747894,-0.02530115842819214,-0.48084813356399536,0.09120237827301025,0.6150200963020325,0.053233057260513306,0.7831592559814453,25.973712921142578,-3.1141200065612793
3.0,0.8147910833358765,0.07761715352535248,1.4060962200164795,-0.3725866675376892,-1.586742639541626,0.1771543174982071,-0.6277124881744385,0.010771751403808594,27.60198402404785,39.522682189941406
3.0,-0.03938138484954834,0.0927397683262825,0.5222892761230469,-0.2895243167877197,-0.18901705741882324,0.437480092048645,-0.10586866736412048,0.18003618717193604,35.380775451660156,-4.696490287780762
5.0,-0.2583526372909546,0.10871698707342148,0.7493118047714233,-0.2140289545059204,0.15689504146575928,-0.1613805741071701,0.027311474084854126,-0.00237274169921875,17.01307487487793,-19.4565372467041
5.0,0.5235980749130249,0.12611091136932373,0.17012187838554382,-0.07956194877624512,-0.1165245771408081,-0.05064137279987335,0.020341992378234863,-0.45606112480163574,30.232616424560547,17.6224422454834
3.0,-0.36561119556427,0.09210021793842316,0.42629584670066833,-0.31042802333831787,0.10060000419616699,0.39007067680358887,0.001960545778274536,0.30853235721588135,27.057008743286133,-8.670816421508789
5.0,-0.2340637445449829,0.09417236596345901,0.570327639579773,-0.34765684604644775,-0.3082256317138672,-0.26999568939208984,-0.06261396408081055,0.20708680152893066,21.730260848999023,-4.313231468200684
3.0,-0.412675142288208,0.09656638652086258,0.5665464401245117,-0.27153974771499634,0.25411832332611084,0.3649114966392517,0.026013463735580444,0.24850571155548096,25.358652114868164,-15.1756591796875
5.0,-0.0005161166191101074,0.09132060408592224,0.4284769892692566,-0.41971731185913086,-0.8659411072731018,-0.7606572508811951,-0.14364075660705566,0.17001497745513916,16.777597427368164,30.595199584960938
5.0,0.029114127159118652,0.08633365482091904,-0.012246102094650269,-0.5112829208374023,-1.1883723735809326,-1.081099510192871,-0.12602964043617249,0.2641845941543579,16.358234405517578,31.65151596069336
3.0,-0.47618553042411804,0.09979818761348724,0.5072002410888672,-0.25233709812164307,0.3936035633087158,0.3435083031654358,0.07853737473487854,0.23018014430999756,24.99396514892578,-15.332914352416992
5.0,0.7003614902496338,0.10719205439090729,0.13568159937858582,-0.16983234882354736,-0.4999457597732544,0.5444649457931519,-0.15385431051254272,-0.2362816333770752,48.237464904785156,11.47195053100586
5.0,-0.5113973617553711,0.10066021233797073,0.4657520353794098,-0.3239802122116089,0.057691216468811035,-0.44428181648254395,0.0821358859539032,0.21738183498382568,8.114130973815918,-13.721028327941895
3.0,0.418290376663208,0.07844414561986923,0.004827052354812622,-0.3940976858139038,-0.9014108777046204,0.6971737742424011,-0.25937730073928833,0.2774266004562378,50.13755798339844,13.438169479370117
5.0,-0.3520706295967102,0.11743395030498505,0.8959227800369263,-0.1698201298713684,0.32666218280792236,-0.4738657474517822,0.08886769413948059,-0.11253273487091064,-0.6128265857696533,-25.46068572998047
3.0,0.8778095245361328,0.09354665875434875,-0.14302724599838257,-0.30773425102233887,-1.1452921628952026,0.3376338481903076,-0.26929157972335815,-0.08446991443634033,30.502628326416016,32.79438781738281
3.0,0.02928537130355835,0.09649042785167694,0.35736793279647827,-0.2583608031272888,-0.1146242618560791,0.5255233645439148,-0.06910386681556702,0.12150037288665771,34.64500045776367,-6.851310729980469
5.0,0.1593310832977295,0.11108913272619247,0.2245280146598816,-0.21193146705627441,-0.19552969932556152,-0.14782588183879852,0.005776762962341309,-0.12875735759735107,31.891124725341797,19.054218292236328
5.0,-0.4867948591709137,0.11138571798801422,0.3876405656337738,-0.22394973039627075,0.4160118103027344,-0.24810577929019928,0.17305508255958557,0.07057905197143555,5.567926406860352,-16.74422836303711
5.0,-0.4731677770614624,0.13797041773796082,0.5375862121582031,-0.00043588876724243164,1.139709711074829,-0.18520088493824005,0.34550490975379944,-0.3183385133743286,0.2792504131793976,-17.451162338256836
5.0,-0.10821676254272461,0.15308813750743866,-0.11384689807891846,0.05910992622375488,0.9932174682617188,-0.5433704853057861,0.4466613829135895,-0.6007812023162842,-18.392589569091797,-4.236481189727783
3.0,-0.20163673162460327,0.10508198291063309,0.6257750391960144,-0.2061862349510193,0.21975862979888916,0.27133825421333313,0.014331012964248657,0.04980063438415527,26.966758728027344,-13.858877182006836
